job_id,exp_lvl_id,emp_type_id,cmp_size_id,comp_loc_id,emp_residence_id,industry_id,remote_ratio,edu_level_id,primary_lang_id,manages_people,team_size,certifications_count,weekly_hours,salary_usd,equity_offered_pct,bonus_pct,job_satisfaction_score
9,4,2,2,7,7,5,100,4,1,0,13,1,44.3,78368,0.031,8.9,6.7
3,2,1,3,2,2,1,100,3,6,0,7,2,49.3,105327,0.012,15.8,5.9
6,4,2,1,2,2,5,100,1,1,0,7,1,42.1,87456,0.639,3.6,8.7
6,4,3,2,2,2,1,50,1,5,0,7,2,50.7,123800,0,11.3,8.6
1,1,2,2,1,3,1,50,2,1,1,2,0,50,51523,0.006,18.9,4.5
4,3,2,3,10,9,1,100,1,4,0,6,0,41.7,77915,0,3.1,6.9
3,5,2,1,11,11,6,100,1,2,1,7,3,38.1,132409,0.649,13.7,8.2
10,2,2,2,11,11,1,0,1,5,0,8,0,41.7,118772,0,12.1,5.6
10,5,2,3,2,2,5,0,2,1,1,5,3,53.1,190984,0.16,18.6,7.4
9,2,2,3,2,2,2,0,2,2,0,6,3,44.4,145544,0.122,15.4,6.7
9,2,2,3,2,2,5,0,2,1,0,7,1,38.4,199191,0.118,14.2,7.7
4,1,2,3,8,1,8,100,3,1,1,10,1,51.1,117763,0,12.5,7.9
12,4,2,3,2,2,1,50,2,3,0,8,0,43.8,124471,0.202,8,5.6
3,1,2,1,1,3,1,0,2,5,1,11,2,38.4,69156,0.775,21.3,7.1
5,3,2,1,2,2,5,0,3,2,0,7,1,37.6,67880,0.355,9.7,7.5
4,2,2,2,2,2,7,100,2,2,0,9,2,38.7,166045,0.031,9.1,6.9
3,4,2,2,2,2,1,100,1,1,0,7,2,42.8,146933,0.015,7.6,7
6,1,2,3,2,2,1,0,1,1,1,7,2,50.8,142637,0.021,18.8,5.6
9,4,3,3,1,3,5,0,1,1,1,5,0,46.8,37125,0.065,5.7,5.9
4,2,3,2,7,7,5,50,1,1,1,5,1,49.2,95126,0,17.8,6.7
6,4,2,2,1,3,6,0,2,1,0,5,3,40.7,23746,0.022,11.4,8
4,4,2,3,8,6,1,50,3,1,0,8,2,46.7,91376,0.147,11,7.1
12,2,2,3,2,2,9,50,1,3,0,8,2,34.1,176104,0.016,18.4,7
12,4,2,1,9,8,5,50,1,5,0,4,2,48,38261,0.095,10.8,5.2
4,4,3,3,2,10,6,0,1,3,0,7,3,39.8,83125,0.211,9.8,5.9
9,2,2,3,2,2,6,50,3,1,0,9,1,40.4,127952,0.112,11.7,7.2
3,2,2,1,6,5,3,50,1,1,0,11,2,54.5,88841,0.141,12.1,4.9
7,2,2,1,11,6,5,100,2,3,0,7,2,51.3,133182,0.449,15.1,5.1
8,3,2,1,2,2,5,50,2,7,0,4,1,48.7,77924,0.162,11.4,5.9
6,1,2,3,2,2,5,100,1,1,1,8,1,47.5,124586,0,11.8,6.8
6,4,1,3,11,11,3,50,5,1,0,7,2,37.3,32755,0.045,7.2,8.2
10,3,3,3,1,3,5,50,1,1,0,3,0,45.3,18359,0.093,11.5,7
2,2,2,2,6,5,5,100,5,1,0,9,2,47.9,166612,0.02,17.5,6.6
5,2,2,1,8,6,5,50,2,6,0,12,3,43.9,110902,1.264,17.5,9.4
3,3,2,2,1,3,2,100,2,1,0,6,2,37,35265,0,10.6,7.6
3,2,2,1,8,6,5,50,1,2,0,8,0,42.7,189088,0.384,9.6,7.9
1,4,2,1,8,6,8,0,3,1,0,7,1,37.9,51347,0.231,9.1,3.7
1,4,2,2,6,5,4,50,1,1,0,5,1,38.5,44932,0,10.6,6.1
5,2,4,1,2,2,6,50,2,1,0,6,2,49.9,117271,0.415,14.2,5.9
10,4,2,1,3,10,2,50,2,1,0,4,3,41.1,48600,0.498,9.2,5.3
12,2,2,1,11,3,1,100,2,1,0,13,2,47.8,161238,0.403,15.2,8.1
10,5,2,3,4,4,3,0,4,2,1,6,3,38.1,103999,0,17.3,6.4
3,3,2,3,10,1,7,100,5,2,1,8,0,40,81276,0,4.1,10
10,4,2,1,6,5,5,50,1,1,1,10,0,36.1,68191,0.161,6.5,6.9
2,2,2,1,8,6,2,50,2,1,0,12,0,42.6,81014,0.442,13.8,9.6
4,2,2,3,4,4,6,50,1,1,0,12,3,45.4,105349,0.042,12.1,7.8
3,3,3,3,3,9,6,0,2,4,0,8,1,44.6,21679,0.145,2.7,5.2
4,4,3,3,8,2,5,0,5,2,1,4,1,47.2,102139,0.13,12.9,5.7
3,2,2,3,2,3,2,100,5,1,0,8,2,52.6,214667,0,11.5,6.9
2,1,4,3,8,6,5,0,5,1,1,5,3,41.2,142925,0.193,12.2,7.5
1,2,4,3,2,2,5,0,1,5,0,11,2,39.7,97739,0.182,9.4,4.1
5,5,2,2,5,1,1,50,1,1,1,7,3,50,273649,0.02,18.1,5.3
5,4,2,1,2,2,5,100,1,1,0,5,3,40.1,118810,0.057,12.3,10
8,2,2,3,9,8,7,0,1,1,0,10,1,52.2,82781,0.148,11.4,9.6
4,1,2,1,10,6,6,100,1,3,1,5,2,50.8,114671,0.44,8.7,6.7
6,4,2,3,3,10,5,0,1,2,0,7,1,36.1,26035,0.189,0.8,6
10,1,2,1,6,5,2,50,3,1,1,12,2,42.8,89220,0.02,23.2,7
7,4,2,3,11,11,1,50,4,1,0,7,1,38.9,95937,0,7.9,8.3
1,4,2,3,8,11,5,100,3,1,0,8,3,43.1,62933,0.057,7.6,8.3
4,4,2,3,1,3,2,100,5,1,0,9,3,44.4,36253,0.071,7.7,6.8
10,3,2,2,10,9,5,100,1,1,0,8,2,33.2,56448,0.046,3.1,10
9,2,2,1,6,5,10,100,2,3,0,11,4,39.2,102834,0,8.3,7.7
3,2,3,2,7,7,2,0,1,7,0,5,2,43.1,134861,0.022,11.7,6.9
7,1,2,1,5,1,7,0,4,1,1,7,1,52.5,138222,0.119,16.5,5.9
10,1,3,3,1,3,6,50,1,1,1,14,0,37.5,49010,0.04,11.3,6.8
6,3,2,3,2,7,5,100,1,1,0,12,2,44.1,79061,0.105,2.6,8.1
4,1,1,1,2,2,4,50,1,1,1,8,3,45.7,77554,0,13.8,6.3
1,2,1,2,8,6,5,0,1,2,0,8,3,47.9,56226,0.045,7.9,5.5
2,1,2,1,2,2,2,100,4,1,1,5,0,42.7,156592,0.541,18.2,7.6
10,3,1,3,2,2,5,50,1,2,0,13,1,45.8,53180,0.048,4,7.2
3,4,2,3,9,8,2,0,3,2,0,11,2,44.6,57588,0.126,5.1,6.1
3,4,2,2,5,5,5,100,1,1,0,5,0,38.2,114203,0.006,10.4,6.8
10,3,2,3,3,10,5,50,2,1,0,3,2,37.8,26543,0.113,3.8,7.1
3,2,2,3,7,7,5,0,1,1,0,6,1,42,75310,0.028,6.2,6.3
4,2,2,3,1,3,5,50,5,2,0,13,3,52.4,43750,0.032,20.5,6.8
1,1,2,1,4,4,10,100,4,1,1,9,2,48.9,78013,0.822,8.3,6.9
8,5,2,3,5,1,6,100,3,1,1,12,6,45.7,128248,0.153,24.9,5
11,4,2,1,2,2,9,100,3,1,0,11,0,45.2,90272,0.212,5.5,8.7
1,3,2,3,2,2,1,0,4,5,0,6,0,37.4,51318,0.133,2.6,6
5,4,2,1,2,2,5,50,1,3,0,5,3,43,87072,0,4.2,7.5
4,5,2,2,1,1,7,100,2,1,1,4,4,50.7,64198,0,22.3,7.4
11,1,2,1,2,2,3,0,1,1,1,10,4,45.5,105224,0.712,18.6,6.2
4,4,2,1,2,2,4,100,2,2,0,8,4,63.5,94276,0.414,5.9,7.6
2,4,2,2,3,10,7,0,1,1,0,7,2,53.9,33912,0.027,13.5,3.1
12,4,2,1,8,6,1,50,1,1,0,13,0,43.8,65966,0.335,9,6.7
4,1,2,3,9,8,6,0,5,1,1,8,3,56.8,123887,0.009,18.1,5.3
9,2,2,2,2,2,5,0,4,1,1,5,0,45,205828,0.02,16.1,5.9
11,4,1,3,10,9,3,100,1,2,0,1,2,48.4,43652,0.104,16.1,4.1
11,4,2,3,1,3,10,50,1,4,0,4,1,52.4,38326,0,8.2,6.5
1,4,2,1,6,5,3,50,2,4,0,8,2,29,54008,0.099,12.2,9
1,5,2,1,5,10,5,100,4,1,1,10,2,55.5,111671,0,22.4,5.4
4,3,2,3,3,10,9,100,2,1,0,5,2,41.1,25703,0.047,2.5,7
10,4,2,2,11,2,10,0,5,3,0,10,1,41,89544,0.021,6.2,6.4
10,1,2,2,2,2,1,0,2,1,1,10,3,51.3,262015,0.032,9.3,5
2,2,2,3,3,10,5,50,2,2,0,6,3,42.7,48276,0.146,13.9,5
4,3,2,3,5,1,2,50,1,1,0,9,2,38.5,84125,0.077,3.3,6.1
12,3,2,2,1,3,2,0,1,1,0,7,0,46.2,24112,0.003,9.7,5.9
10,1,4,3,1,3,5,0,5,1,1,11,2,52.2,47511,0.021,9.5,4.7
5,2,1,3,2,2,3,100,5,2,0,9,0,43.2,102529,0.22,13.3,9.2
1,1,2,1,2,2,6,50,2,1,1,12,2,54.8,154690,0.659,17.7,3.2
6,1,2,1,5,3,9,100,2,1,1,4,1,41.9,104212,0.35,12.3,7.8
6,3,2,3,1,3,1,0,2,2,0,9,4,49.4,19068,0.22,3.8,3.4
12,4,2,2,1,2,5,50,2,6,0,10,1,42.9,38017,0,12.5,9.6
4,2,2,3,2,2,7,0,1,1,0,8,2,34.9,110918,0.163,9.9,6.8
10,4,1,3,2,2,6,100,1,2,1,9,1,49.5,69009,0.141,5.6,4.9
5,4,2,1,2,11,5,0,2,1,0,3,1,29.2,100484,0,12.7,9.9
11,1,2,3,2,2,5,100,3,1,1,9,1,49.8,183769,0.025,10.9,5.2
10,2,2,3,6,5,5,0,1,3,1,9,1,51.7,118269,0.049,16.4,5.7
11,1,3,3,6,5,5,0,2,4,1,8,5,55.4,199199,0.087,14,5.6
10,4,2,1,3,10,5,100,2,6,0,9,1,35.3,34430,0.783,11.9,6.6
3,1,2,3,2,2,9,50,1,1,1,7,4,38.8,229868,0.057,19.1,6
11,4,2,3,2,2,5,0,2,1,0,9,1,59.2,115173,0.092,9,5.1
9,2,2,2,2,5,7,50,1,2,0,9,3,50.7,247660,0.021,7,7.7
4,2,2,3,6,2,9,0,1,1,0,6,1,50.3,98396,0.07,10.2,6.7
1,4,3,3,6,5,7,50,3,1,0,9,3,35,66028,0.303,15.7,6.7
4,2,4,3,2,2,7,0,2,1,0,6,1,45.2,129182,0.125,8,5.5
10,1,3,3,8,6,4,50,2,1,1,3,1,37.6,118101,0.186,14.1,6.5
8,2,2,3,1,3,3,0,1,1,0,11,2,40,29110,0.076,15.3,6.4
6,4,2,3,2,2,7,50,2,2,1,8,0,41.2,117362,0.087,11.8,6.2
11,3,2,3,6,5,8,100,4,1,0,9,0,52.7,69353,0,6.3,7.2
10,3,2,3,4,4,1,0,1,1,0,12,3,45.2,51420,0.092,4.6,6.9
10,1,2,2,1,3,1,0,1,1,1,9,4,47.4,78333,0.074,20.1,6.8
8,3,2,3,9,8,5,0,1,1,0,4,1,41.7,38164,0.14,8.9,6.5
10,3,2,2,2,2,7,0,2,4,0,5,1,46.5,77764,0,8.4,5
10,4,2,3,5,1,2,50,2,1,0,7,1,46.2,66952,0.178,9.5,4.2
5,3,2,3,6,6,5,100,1,1,0,10,1,46.8,47306,0.088,5,7
4,4,2,3,11,11,6,0,5,3,1,8,1,54.6,125613,0.081,12.9,7.5
3,3,3,3,8,6,5,0,4,6,0,6,0,45.3,84987,0.08,0,6.6
3,4,3,3,2,2,5,50,2,2,0,6,0,43.4,123774,0.067,9.2,8.3
12,2,3,3,2,2,8,50,4,1,0,8,1,46,112758,0.176,11.9,6.6
3,2,2,1,2,2,9,0,1,1,0,7,2,41.3,121578,0.647,18.2,7.7
9,2,4,2,7,7,2,50,2,1,0,14,0,50.6,139681,0.047,8.9,6.9
3,3,2,3,6,5,10,0,2,1,0,5,0,39,66784,0.096,9.1,7.4
4,1,3,3,6,5,4,100,4,1,1,9,0,47.5,92455,0.156,19.7,7
1,2,2,3,6,5,2,100,2,3,0,6,1,45,71832,0.15,16.8,5.5
5,3,2,3,2,2,5,0,2,2,0,2,1,33.8,83088,0.051,7.5,6.7
1,2,2,2,2,2,5,0,1,4,0,6,4,49.8,131388,0.09,19.6,5.9
11,5,2,1,1,3,9,0,1,7,1,3,0,47.7,53853,0.537,20.1,5.9
11,1,2,3,2,2,7,100,4,1,1,9,3,49.1,172265,0.056,17.6,7.5
7,4,3,1,2,2,5,100,2,2,0,10,1,38.1,140904,0.599,9.9,7.2
10,3,2,2,8,6,5,0,1,1,0,5,2,36.2,52398,0.009,12.7,6
1,1,3,1,2,2,6,100,1,2,1,9,1,43.1,131491,0.359,15.8,5.7
2,4,2,1,11,11,1,0,2,1,0,11,1,42,108387,0.038,12.6,3.4
4,1,3,3,2,2,1,100,1,1,1,11,5,36.7,160174,0.142,14.8,7.9
10,2,2,2,2,2,5,100,2,1,0,9,1,48.5,208082,0,6.5,6.5
6,2,3,1,2,2,6,0,2,4,0,5,4,41.3,101308,0.486,7.2,6.3
12,1,2,2,2,2,5,50,1,1,1,8,4,48.7,300823,0.013,10,7.4
1,1,2,3,2,2,2,0,2,1,1,8,2,49.9,138533,0.023,16.3,6.9
10,5,2,3,2,2,6,100,3,1,1,8,0,39.8,179953,0.164,16.6,6.5
9,4,2,3,8,2,3,100,1,5,0,8,1,38.1,66994,0.229,0,8.4
11,2,2,3,6,5,1,100,5,5,0,8,1,45.5,164259,0.22,13.8,6
8,3,2,2,1,7,6,100,3,1,0,6,1,51.8,24515,0,11.6,8.5
3,1,2,3,1,3,4,50,2,1,1,10,6,39.5,49077,0.094,11.9,3.3
1,2,2,2,9,8,7,0,4,1,0,7,1,44.4,50230,0,9.3,10
10,2,2,3,2,2,1,50,2,4,0,10,4,50.9,193039,0.068,17.6,7.1
3,3,3,1,1,3,5,50,2,1,0,12,3,42.7,24143,0.623,9.2,6.8
12,4,2,1,6,5,7,50,3,1,0,7,2,52.9,95509,0.107,10.9,8.7
10,3,2,3,2,2,5,50,1,2,0,9,3,49,52468,0.177,2.4,8.3
4,1,2,3,1,3,5,50,2,1,1,7,1,35.5,66592,0.116,11.9,8.5
4,2,2,3,2,2,6,100,5,1,0,6,1,49.7,158458,0.209,16.4,8.1
2,3,2,3,2,2,5,0,2,1,0,7,4,41.3,123618,0.026,2.1,4.9
1,4,2,3,1,3,9,100,2,4,0,4,2,39.3,23236,0.194,7.8,7.2
6,3,2,3,2,2,1,0,2,2,0,11,2,51.3,102924,0.143,9.4,7.9
4,2,2,3,2,2,9,50,1,6,0,8,0,38.6,181873,0.118,14.9,7.1
9,2,2,3,1,2,1,100,1,1,0,10,2,30.8,40418,0.172,16.1,9.2
9,3,2,3,11,11,1,50,1,1,0,12,1,43.2,86480,0.051,2.5,7.3
6,4,2,1,2,3,3,0,2,7,0,8,1,37,82605,0.636,10.2,5.6
1,3,2,2,11,3,10,100,2,6,0,9,1,36.7,60461,0.058,1.8,8.5
9,2,2,3,2,2,5,50,2,1,1,11,2,35.4,239006,0.27,14.4,7.7
1,4,2,1,9,8,5,100,2,3,0,6,2,46,39695,0.276,10.1,6.2
4,4,2,3,8,6,2,100,1,1,0,4,0,39.9,81937,0.301,6.3,7.5
1,3,3,1,1,3,5,0,2,1,1,9,3,44.5,17091,0.81,7.1,4.5
3,2,2,1,8,1,5,100,1,3,0,9,1,34.8,84338,0.11,12.6,7
10,5,1,2,1,3,6,0,5,4,1,8,3,44.3,47518,0.081,19.4,5.7
7,4,2,1,2,2,9,50,2,2,0,13,4,36.1,105743,0.766,9.2,8
10,1,2,3,3,2,10,100,1,2,1,10,4,42.7,47108,0.036,19.4,8.4
3,4,2,1,5,1,6,50,3,1,0,4,1,40.8,94314,0.67,10.6,7.3
9,2,2,1,1,3,2,0,4,1,0,10,2,45.5,39153,0.307,7.5,5.2
10,2,2,3,5,1,5,100,1,7,0,5,0,38.9,99074,0.231,17.4,7.3
11,3,3,3,7,7,3,50,5,1,1,5,1,43.7,50111,0,2.9,6.2
11,3,2,2,2,2,5,50,2,1,0,8,0,44.7,156037,0.049,5.2,7.5
5,4,2,2,2,2,2,0,2,1,0,9,0,49.1,136837,0,5.9,3.7
12,2,2,2,1,3,1,50,3,1,0,7,1,53.9,62030,0.039,6.8,6.5
9,3,4,1,1,3,5,0,2,4,0,12,0,38.5,22590,0,9.7,6.6
5,2,2,2,2,9,5,100,2,1,0,7,2,38.1,199236,0.011,12.7,7.7
11,2,2,3,10,10,5,100,5,1,1,9,2,41.1,119421,0.165,10.6,6.3
4,2,2,3,10,9,3,50,1,2,0,14,3,46.3,73422,0.034,16.4,8.9
10,3,4,2,9,1,2,50,2,1,0,9,1,50.3,41933,0,3.2,7.6
1,2,2,3,2,2,5,0,1,6,0,12,3,52.3,123496,0.08,12.7,6.1
6,2,2,3,2,2,1,0,1,1,0,8,0,39.7,111721,0.234,15.1,5.9
1,2,2,1,2,2,6,100,1,6,0,8,0,47.2,111293,0.558,14.5,6.5
6,4,2,3,6,5,6,50,1,2,0,8,1,49,74814,0.21,6.4,6.1
4,2,2,3,2,2,1,50,2,2,0,5,2,42.4,204521,0.168,12.5,6.1
10,3,2,1,5,1,1,100,3,6,0,4,2,39.2,77112,0.413,4.5,8.6
4,4,2,1,5,1,10,0,1,4,0,6,2,45.2,87008,0.07,10.5,7.3
4,4,3,3,2,2,3,0,2,4,0,10,3,44.3,114496,0,11.5,7.6
10,1,2,3,7,7,6,50,5,2,1,7,1,49.7,96883,0.02,15.4,6.9
3,2,2,3,8,6,5,0,1,1,0,13,0,46.3,78869,0.098,10.7,5.1
5,5,3,3,1,3,8,100,4,1,1,6,4,51.1,32814,0,16.4,6.2
3,4,2,2,2,2,6,50,2,1,0,12,1,53.7,180204,0.046,5.7,6.4
3,4,2,1,6,5,5,50,5,1,0,11,4,46.7,104487,0.488,7.2,7.8
7,2,2,2,1,3,9,0,1,2,0,10,2,53.4,53169,0.026,8.9,5.7
1,2,2,2,8,6,1,0,1,1,0,7,1,45.7,107666,0.062,11.1,7.3
11,4,2,2,2,2,9,100,1,7,0,9,1,50.6,181604,0.015,2.5,7.2
7,2,2,3,6,5,9,0,1,1,0,2,1,40.1,100985,0.133,11.9,5.7
3,3,1,1,8,6,1,0,2,1,0,5,1,27.8,32690,0.599,12,6.3
11,1,2,1,6,5,3,50,1,1,1,7,1,39.7,116354,0,15.4,7.9
11,3,2,3,7,2,5,100,3,1,0,9,2,37.5,44411,0.086,12.1,5.3
10,1,3,3,3,10,6,0,4,1,1,5,3,41.7,41872,0.068,7,5
12,2,2,1,1,3,5,0,2,1,0,7,4,41.2,39530,0.312,15.4,6.5
8,2,2,3,6,5,9,0,2,1,0,4,2,46.5,131760,0.146,12.4,6
8,2,2,2,2,2,6,50,1,2,0,9,1,42.6,190369,0.004,11.8,6.7
11,3,2,3,11,11,2,50,1,1,0,11,2,53.3,79514,0.056,10,4.7
4,2,2,3,6,5,1,50,4,2,0,7,1,42.3,146526,0.047,10.5,5.2
2,2,2,1,2,2,2,50,3,1,0,11,2,36.1,118775,0.278,12.8,6.7
8,4,2,3,10,9,6,100,5,2,0,6,1,42.5,97055,0.243,16.4,7.7
7,2,3,1,2,2,9,0,2,2,0,8,3,56.4,119992,0.199,12.2,5.7
4,5,3,3,1,3,1,0,2,1,1,5,2,58.6,51120,0,22.8,5.2
8,4,2,3,2,2,1,50,1,4,0,6,5,53.1,164931,0.075,6.9,6.6
12,2,2,3,5,1,1,50,2,5,0,12,2,37.6,169737,0.073,11.3,7.1
6,3,2,3,8,6,5,100,2,2,0,12,1,37.7,51510,0.189,4.5,8.3
1,4,2,3,2,2,5,0,2,1,0,12,1,48,139369,0.009,6.6,7.2
7,1,2,2,2,2,9,50,2,2,1,7,1,50.1,265184,0.009,8.4,7
5,4,2,2,2,2,1,0,1,1,0,8,2,41.4,147341,0.047,12.4,7
1,2,2,1,6,5,5,100,2,1,0,8,6,56.7,106794,0.288,11.8,6.9
11,3,2,3,1,3,5,0,2,1,0,12,2,44.1,32193,0.052,0.8,5.7
10,1,2,3,5,1,1,50,1,2,1,11,2,47.6,164948,0.1,15,5.5
12,2,2,3,2,2,8,50,2,4,0,9,4,43.9,157606,0.159,17.3,6.8
11,3,2,2,2,2,1,100,1,2,0,9,5,36,119100,0.022,4.3,8.2
11,2,2,1,2,2,2,0,4,3,0,9,2,49.1,112486,0.663,15.5,7.2
9,5,2,2,3,10,6,0,1,1,1,8,3,38.7,61040,0.011,24.5,7.8
5,4,2,3,2,2,5,100,1,1,0,6,2,47.1,106769,0.161,10.1,5.3
10,4,4,2,1,3,5,0,1,1,0,6,0,40.8,33737,0.023,6.2,7.3
5,3,2,3,2,2,5,100,3,2,0,5,1,40.2,92683,0.183,8.7,5.9
11,4,2,2,7,2,9,100,4,1,0,6,3,46.9,77092,0.024,6.6,8
1,2,3,1,4,4,6,0,1,1,0,10,2,41.7,48988,0.612,14.1,4.9
4,2,2,3,2,2,5,0,2,1,0,4,2,45.9,141138,0,8.7,5.3
3,4,2,3,8,6,5,0,2,3,0,8,2,33.7,105187,0.068,15.9,5.9
6,1,2,3,6,12,1,100,2,1,1,5,4,43.6,103202,0.145,12.3,6.2
6,4,2,1,2,2,9,100,1,1,0,6,2,50.3,78083,0.667,7.8,7
10,1,2,3,6,5,3,0,2,1,1,6,3,51.1,111562,0,6.5,6.7
3,1,3,3,8,6,5,0,5,6,1,10,4,42.8,130637,0.067,17.9,8.1
9,4,2,3,2,2,2,0,2,3,0,11,3,39.8,123697,0.157,4.9,7.9
11,2,2,3,2,2,5,0,3,1,0,8,4,51.8,182211,0.128,17.1,5.7
6,3,3,2,2,2,4,100,2,1,0,8,0,54.8,70522,0.064,13,7.3
11,1,2,2,2,2,5,50,3,1,1,1,2,53.5,201576,0.019,12.4,6.8
1,1,2,1,2,5,3,100,1,1,1,7,3,45,97806,0.388,11.3,8.3
3,4,2,2,9,9,2,0,2,1,0,7,0,46.9,74293,0,5.4,6.8
3,1,2,3,7,7,8,50,5,3,1,7,2,45.5,174344,0.137,24,5.8
6,4,2,3,1,3,3,100,2,1,0,8,2,47.1,26652,0.011,6.6,6.8
4,2,2,2,6,5,1,50,5,1,0,3,2,38.2,165255,0.022,5.7,8.4
1,2,4,3,2,2,9,50,2,1,0,9,6,45.8,95076,0.052,14.9,8.6
5,4,2,3,2,2,6,50,2,1,0,4,0,44.8,96310,0.099,7.9,6.2
3,2,3,2,6,5,5,100,5,2,0,10,2,52.4,170002,0,9.3,8.1
3,2,2,2,8,5,10,0,2,2,0,8,1,47.3,118216,0.023,11.7,4.9
7,1,2,1,1,3,6,0,1,2,1,11,1,31.1,76279,0.165,14.4,8.1
2,2,2,3,11,11,9,0,1,1,0,7,2,47,116427,0,5.8,5.9
2,1,2,1,6,5,5,100,1,1,1,6,2,43.8,151036,0.583,13.9,7
8,4,1,2,12,12,3,50,1,1,0,6,1,42,38782,0,11.8,5.8
12,4,2,1,2,2,5,0,2,1,1,6,0,45.3,100623,0.391,8.6,4.4
7,2,2,2,2,2,9,50,2,1,0,5,4,47.6,162150,0,14.6,7
2,1,3,3,1,3,10,100,5,2,1,13,0,57.1,68427,0.138,14.6,7.7
11,4,2,1,1,3,1,0,2,1,0,5,0,47.9,32854,0.086,10.5,7.5
4,4,2,1,8,6,5,0,3,1,0,8,1,51.5,83590,0.017,10,7.6
1,3,2,3,8,6,4,0,1,1,0,7,0,34.9,46655,0.029,12.2,4.5
11,2,2,3,8,6,1,0,2,1,0,8,4,46,118466,0.214,14.9,5.8
10,3,3,1,6,5,5,100,2,2,0,7,1,45.3,75231,0.195,2.8,6.6
1,2,2,1,2,2,5,0,2,1,0,7,2,55,96462,0.19,14.1,7.3
12,2,2,2,4,4,5,50,3,1,0,12,2,45.4,95814,0.011,12.1,6.9
2,4,2,1,9,8,6,50,1,1,1,8,4,43.3,45098,0.523,5.1,6.4
10,4,4,2,2,2,6,100,5,1,0,8,1,41.3,106944,0,20,7.5
1,4,2,3,3,10,2,50,2,1,0,12,1,47.3,26142,0.083,16.2,6.7
11,2,2,3,1,3,1,100,5,1,0,6,3,54.5,92535,0.222,13.7,9.3
4,2,2,1,1,2,3,100,2,1,0,8,2,52.2,37277,0.84,14.8,4.1
11,4,2,3,1,3,6,100,2,1,0,7,4,47.7,29494,0.117,8.6,6.2
10,4,2,1,6,5,2,0,4,1,0,12,1,39.2,61767,0,6.9,8
6,2,4,3,9,8,9,0,2,1,0,9,0,41.6,44403,0.103,13.7,8.9
1,4,2,3,2,2,1,0,3,2,1,6,3,40.3,118931,0.081,10.1,6.5
4,3,2,2,2,2,5,0,1,7,0,15,3,45.4,111590,0,0,6.2
3,3,2,2,8,6,5,0,1,2,0,6,3,41.8,85757,0.071,11.2,6.5
11,1,2,3,8,6,5,0,2,1,1,5,1,58.7,127455,0.108,14.4,5.6
7,1,2,2,6,5,1,0,2,1,1,6,2,48,222923,0.045,15.9,5.6
1,4,2,2,6,5,6,0,5,1,0,5,2,39.5,71461,0.012,8.3,6.5
1,3,2,3,6,5,6,100,3,1,1,8,1,39,29313,0.185,5.8,4.3
10,2,4,3,9,8,4,100,3,1,0,11,1,38.6,54747,0.125,14.8,5.1
5,2,2,3,2,2,5,100,1,1,1,10,1,50.8,138172,0.146,15.6,6.6
4,2,2,3,2,3,7,50,1,1,0,10,1,49.1,135235,0.061,20.3,4.5
8,2,2,2,8,6,5,50,2,1,0,6,3,42.3,140462,0.004,12.3,6.4
10,2,2,3,9,8,5,100,2,2,0,10,2,44.1,63004,0.106,3.9,5.9
11,3,2,1,2,2,7,50,1,1,0,6,1,44,67374,0,4.4,6.7
5,4,3,3,2,2,5,100,2,1,0,9,0,46.9,101610,0.049,16.6,6.7
3,4,3,3,2,2,6,100,1,1,0,5,3,42.4,149512,0.075,15.7,6.9
4,1,2,2,1,3,9,100,1,4,1,4,5,42.1,45692,0.063,22.7,7.6
9,4,2,3,1,3,7,50,2,1,0,11,1,44.5,47934,0.071,11.5,8.6
3,2,2,1,2,2,8,0,1,4,0,9,2,50.1,156801,0,8.4,6.3
6,3,2,1,1,3,2,100,2,1,0,10,0,36,13455,0.443,0.5,6.3
1,4,3,3,2,2,5,0,2,1,0,9,0,50.6,92533,0.167,12,6.6
11,4,2,1,4,4,5,0,1,1,0,13,2,45.4,85460,1.22,20.3,5.2
2,4,2,3,9,8,10,100,2,1,1,7,4,47,62629,0.203,9.4,5.7
6,5,2,1,2,2,1,100,2,1,1,5,0,46.3,208556,0.253,19.7,8.7
10,3,2,2,8,6,9,50,2,1,0,5,0,43.9,61450,0,2.5,5.3
9,2,2,2,2,2,4,50,1,3,0,5,4,46.6,177706,0.045,15.8,6.7
12,1,4,1,2,2,2,50,1,1,1,10,1,63.3,143474,0.462,13.7,4
6,2,3,1,1,3,4,0,2,1,0,7,2,49.9,23625,0.594,10.6,5.3
11,4,2,3,4,4,9,100,1,1,0,11,3,50.2,91546,0.062,12.1,7.5
3,2,2,1,2,2,1,0,2,1,0,5,1,51.2,151363,0.63,22.9,5.7
5,2,2,3,12,12,2,50,1,1,0,9,4,49.7,51757,0.008,16.1,5.6
4,4,3,3,1,3,5,0,1,6,0,9,3,44.3,39823,0.129,12.3,5.3
10,4,2,1,11,11,5,100,4,1,0,5,3,40.5,73024,0.643,13.7,7.5
5,2,2,3,2,2,5,100,1,1,0,12,4,38.3,141507,0.025,14.1,10
9,2,2,1,11,11,2,50,4,1,0,11,0,43.8,86739,0.205,9.9,5.2
9,4,2,3,2,2,5,50,1,2,0,9,3,44.5,138668,0,11.1,6.8
3,1,2,3,2,2,2,50,1,1,1,7,4,44.9,183493,0,18.4,8.1
12,2,2,2,1,3,2,50,1,2,0,7,6,54.7,65982,0,11.9,6.5
